GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SYSTEM_TIME (ms),ACCEL_Y (m/s^2),ACCEL_X (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL
68985800,-81.85806593,41.39804882,238.4,19.87298887,1747595385767,4.825815678,-3.355624914,8.418087006,0.1244058013,0.3883463442,0.06015735865,0.4097402307,0.03005582682,677820.7742,-4737935.433,237.6,-32.46697567,-182.8128719,-19.22717793,-4.162402628,-0.1441548849,1.635229304,1.967256889,243.0853471,19.67256889,-0.2004199834,301.5697226,0.8648537015
68985900,-81.85808895,41.39804485,238.4,19.60547776,1747595385899,5.813785076,-4.639939785,9.023946762,0.06289958209,0.3290091455,0.4465093017,0.358839805,0.05398140142,677818.8721,-4737935.861,237.6,-34.36911923,-183.240973,-19.02143559,-4.281010721,1.155152277,1.196725427,1.949723223,245.0350703,19.49723223,-0.108245533,527.5364874,2.259667648
68986000,-81.85811116,41.39804082,238.4,19.19134998,1747595385983,7.187314272,-5.46927619,9.183272839,0.08685980365,0.2496924847,0.8331768215,0.3143532077,0.0734877285,677817.0032,-4737936.302,237.6,-36.23803818,-183.6824175,-18.68918951,-4.414444827,2.489960779,0.5850979376,1.920346655,246.955417,19.20346655,0.01211657016,-157961.3534,-1584.888899
68986100,-81.85813337,41.39803678,238.4,18.77722221,1747595386066,8.560843468,-6.298612595,9.342598915,0.1108200252,0.170375824,1.219844341,0.2698666104,0.09299405557,677815.1807,-4737936.748,237.6,-38.06052609,-184.1286804,-18.22487908,-4.462629361,3.880616173,-0.07845571663,1.876329604,248.8317466,18.76329604,-0.01392616169,-445.4987597,1575.158546
68986200,-81.85815482,41.39803268,238.4,17.8615111,1747595386176,12.1743679,-4.347629547,11.49290085,-0.1641986519,-0.2664605975,-0.6388394833,0.2357339718,0.1181406551,677813.4155,-4737937.193,237.6,-39.82573978,-184.5730901,-17.65213689,-4.444096843,5.118963923,-0.752702392,1.820296497,250.6520431,18.20296497,0.3414538726,-211.1064334,2.343923263
68986300,-81.85817518,41.39802875,238.4,17.34192221,1747595386295,7.885333061,-5.574405193,10.50721931,-0.04968826845,-0.8781870008,-2.295656204,0.1770101356,0.1407574722,677811.715,-4737937.632,237.6,-41.52617243,-185.0119401,-17.00432654,-4.388499316,6.248290027,-1.383958952,1.756149332,252.4081924,17.56149332,0.2195711086,-133.6816379,0.7742479549
68986400,-81.85819477,41.39802487,238.4,16.52909999,1747595386403,-3.193144798,-10.15982819,11.26081181,-0.2084892988,-0.6865183711,-2.186079264,0.1180140168,0.1640789119,677810.0794,-4737938.065,237.6,-43.16182405,-185.4452302,-16.3565162,-4.332901742,7.254733871,-1.929550341,1.692068733,254.1002611,16.92068733,0.3915873427,-96.43239287,0.3724924507
68986500,-81.85821309,41.39802108,238.45,15.75228888,1747595386499,0.5683851242,-9.303183556,9.874746799,-0.06152042747,0.02878755331,-0.1447445154,0.08130306113,0.1666847507,677808.5291,-4737938.513,237.65,-44.71212041,-185.8933464,-15.50296351,-4.481161889,7.684044663,-2.339840446,1.613761721,255.7140228,16.13761721,0.3853283387,-74.24673954,0.2218565334
68986600,-81.85823142,41.3980173,238.5,14.97547776,1747595386594,4.329915047,-8.446538925,8.488681793,0.08544844389,0.7440934777,1.896590233,0.04459210548,0.1692905896,677807.0722,-4737938.994,237.7,-46.16899861,-186.3744505,-14.56878206,-4.811040619,8.053073163,-2.853946568,1.534260482,257.2482833,15.34260482,0.3671270537,-55.94144709,0.1830529244
68986700,-81.85824775,41.39801253,238.5,14.39415554,1747595386701,-5.919565201,-9.114172935,9.038444519,-0.1845298707,-0.2223716676,-1.270965219,-0.01716633207,0.1559409862,677805.6957,-4737939.509,237.7,-47.54552609,-186.8896544,-13.76527481,-5.152038876,8.027456031,-3.167533182,1.469783301,258.7180666,14.69783301,0.3036774654,-46.33690967,0.09604537427
68986800,-81.85826252,41.39800712,238.5,13.85398888,1747595386783,-2.719352484,-8.185114384,9.430634975,-0.2109440863,-0.1111998702,0.1478822827,-0.05097281158,0.1411352121,677804.3977,-4737940.078,237.7,-48.84351004,-187.4578612,-12.97983951,-5.682068784,7.808144835,-3.720218912,1.41690557,260.1349722,14.1690557,0.3150668235,-37.95461595,0.08382293714
68986900,-81.85827728,41.3980017,238.5,13.31382221,1747595386865,0.4808602333,-7.256055832,9.822825432,-0.2373583019,-0.00002807285637,1.566729784,-0.08477929109,0.1263294379,677803.1927,-4737940.708,237.7,-50.0484929,-188.0883374,-12.04982852,-6.304761246,7.505592727,-4.400669329,1.359957285,261.4949295,13.59957285,0.2857506411,-30.88502008,0.07069595875
68987000,-81.8582909,41.39799553,238.5,13.00515554,1747595386980,-0.5423929691,-8.517035484,8.580271721,0.2373419702,0.3437435627,0.9178470969,-0.1166713053,0.1121668642,677802.0589,-4737941.389,237.7,-51.18230002,-188.7692219,-11.33807123,-6.808845624,7.330985403,-5.216421039,1.322543905,262.8174734,13.22543905,0.2202835009,-26.0782713,0.04806748774
68987100,-81.85830365,41.39798895,238.5,12.9074111,1747595387124,-3.549882889,-7.020892143,9.271737099,0.115282774,0.2704392076,1.360885978,-0.1626315739,0.09864941291,677800.9878,-4737942.121,237.7,-52.25341133,-189.5007003,-10.71111315,-7.31478326,6.944292574,-5.86361108,1.297050496,264.1145239,12.97050496,0.06309386193,-23.57881651,0.02499454795
68987200,-81.85831572,41.39798192,238.5,12.63989999,1747595387225,-8.096457481,-6.824603558,9.921721458,-0.221877709,-0.5173035264,-0.2470427454,-0.1869901566,0.05259314042,677799.9794,-4737942.903,237.7,-53.26182684,-190.2827723,-10.08415506,-7.820720887,6.508578638,-6.307918867,1.276142071,265.390666,12.76142071,0.1215207207,-22.24942165,0.01329394861
68987300,-81.85832673,41.39797423,238.5,12.66562221,1747595387308,-6.292486668,-6.841147661,10.00122404,0.00004661828279,-0.3255874366,-0.4462349564,-0.2029802966,0.02231801935,677799.0269,-4737943.744,237.7,-54.21435828,-191.1237778,-9.52531438,-8.410054827,6.054314205,-6.517768228,1.270671619,266.6613376,12.70671619,0.04109397456,-22.25054898,-0.0000112733646
68987400,-81.85833773,41.39796653,238.5,12.69134443,1747595387391,-4.488515854,-6.857691765,10.08072662,0.2219709456,-0.1338713467,-0.6454271674,-0.2189704367,-0.007957101731,677798.1116,-4737944.652,237.7,-55.12963367,-192.0322417,-9.152753921,-9.084638348,5.693320311,-6.537385204,1.289587369,267.9509249,12.89587369,0.2045292575,-23.58805834,-0.01337509356
68987500,-81.858348,41.39795772,238.5,13.15948888,1747595387474,-2.333066463,-4.716022491,9.250624657,-0.2093741894,-0.1770012677,-0.5615653396,-0.2394123214,-0.02966093313,677797.2559,-4737945.638,237.7,-55.98527159,-193.0179861,-8.55637916,-9.857444176,5.266004539,-6.326287785,1.305300081,269.256225,13.05300081,-0.1064880722,-25.75849027,-0.02170431927
68987600,-81.85835852,41.3979481,238.5,13.28295554,1747595387596,-6.664644241,-7.877760887,9.178542137,0.05082377046,0.373967886,0.7268328667,-0.2786758011,-0.0606438401,677796.4423,-4737946.686,237.7,-56.79892694,-194.0663704,-8.136553568,-10.48384313,5.137223575,-6.093537851,1.327081274,270.5833063,13.27081274,-0.01214280213,-27.78710031,-0.02028610048
68987700,-81.85836701,41.39793759,238.45,13.59676665,1747595387692,-6.37111187,-7.863672018,9.147814274,0.103243608,0.3084651828,0.5966249108,-0.3002150248,-0.08515842903,677795.6847,-4737947.821,237.65,-57.55655922,-195.2013016,-7.576322734,-11.34931155,5.291980687,-6.075762625,1.364578831,271.9478851,13.64578831,0.04902165947,-29.51970502,-0.01732604705
68987800,-81.8583755,41.39792708,238.4,13.91057777,1747595387788,-6.077579498,-7.849583149,9.117086411,0.1556634456,0.2429624796,0.466416955,-0.3217542486,-0.109673018,677794.988,-4737949.024,237.6,-58.25316386,-196.4046177,-6.96604646,-12.03316132,5.548279258,-5.984178436,1.390405605,273.3382907,13.90405605,-0.006521719143,-30.5948747,-0.01075169683
68987900,-81.85838315,41.3979155,238.4,14.6205111,1747595387896,-6.732285976,-8.211916924,9.361696243,0.06593459845,0.2962473631,1.571248293,-0.3408864025,-0.1354200504,677794.3566,-4737950.278,237.6,-58.88457043,-197.6585276,-6.314065661,-12.53909894,5.86493738,-5.885548393,1.403910351,274.7422011,14.03910351,-0.5814075848,-30.8778316,-0.00282956895
68988000,-81.85838976,41.39790361,238.4,14.54591665,1747595387984,-3.477702379,-7.505903244,8.675870895,-0.009169824421,0.3243500441,1.139885515,-0.3617071516,-0.1615915494,677793.7662,-4737951.563,237.6,-59.47496754,-198.9430161,-5.903971128,-12.84488542,6.443988195,-5.796381495,1.413675905,276.155877,14.13675905,-0.4091576008,-29.84792322,0.0102990838
68988100,-81.85839637,41.39789172,238.4,14.47132221,1747595388071,-0.223118782,-6.799889565,7.990045547,-0.08427424729,0.3524527252,0.708522737,-0.3825279008,-0.1877630483,677793.2363,-4737952.886,237.6,-60.00489309,-200.2666083,-5.299255459,-13.23592147,6.950777522,-5.544559816,1.425733936,277.5816109,14.25733936,-0.2139828526,-29.53141841,0.003165048071
68988200,-81.8584024,41.39787983,238.4,13.84884443,1747595388221,-2.838698626,-7.655758858,8.926446915,-0.03033538908,-0.2493987828,1.19773829,-0.41319519,-0.2171511255,677792.7762,-4737954.252,237.6,-60.46503305,-201.6324545,-4.601399675,-13.65846278,7.416148619,-5.169159808,1.441271954,279.0228829,14.41271954,0.5638751069,-29.63156631,-0.001001478983
68988300,-81.85840727,41.39786757,238.4,14.97033332,1747595388280,-9.14243412,-6.87520504,12.16020393,0.2358627468,0.01762512326,1.776617646,-0.4228219317,-0.226740475,677792.3983,-4737955.667,237.6,-60.84287609,-203.046856,-3.77843031,-14.14401465,7.906105259,-4.660615241,1.464000294,280.4868832,14.64000294,-0.3303303815,-30.04822481,-0.004166584979
68988400,-81.85841073,41.39785408,238.4,15.32015554,1747595388396,-1.984988213,-5.768755913,6.066710472,0.6226867437,1.007527471,2.111681461,-0.4329064727,-0.2455341891,677792.1028,-4737957.13,237.6,-61.13842218,-204.5098127,-2.955460938,-14.62956651,8.234488089,-4.173426418,1.492511191,281.9793944,14.92511191,-0.3950436278,-31.07875237,-0.01030527568
68988500,-81.85841241,41.39784001,238.45,15.6159611,1747595388481,-3.001399517,-5.557248116,6.832888603,0.2755687051,0.2963069677,0.5462253094,-0.4449912456,-0.2698154936,677791.9096,-4737958.649,237.65,-61.33165316,-206.0291082,-1.932309833,-15.19295494,8.34989925,-3.670909948,1.531534202,283.5109286,15.31534202,-0.3006190798,-33.36090786,-0.02282155486
68988600,-81.85841408,41.39782593,238.5,15.91176665,1747595388565,-4.017810822,-5.345740318,7.599066734,-0.07154933363,-0.4149135351,-1.019230843,-0.4570760185,-0.2940967981,677791.8167,-4737960.229,237.7,-61.42451525,-207.6091903,-0.9286208428,-15.8008214,8.526178935,-3.364199575,1.582808559,285.0937371,15.82808559,-0.08368105918,-35.87974769,-0.0251883983
68988700,-81.85841398,41.39781152,238.5,16.51366665,1747595388673,-5.685777664,-3.942444801,11.14908218,-0.3749599755,-0.7846537232,-0.2153534144,-0.4540227414,-0.3344283534,677791.8153,-4737961.841,237.7,-61.4259054,-209.2211484,-0.01390151214,-16.11958063,8.441056619,-2.98228678,1.611958663,286.7056958,16.11958663,-0.394080026,-38.43856405,-0.02558816358
68988800,-81.85841283,41.39779652,238.6,16.62169999,1747595388797,-1.205817342,-2.953904629,9.96326828,-0.1034390628,-0.1913367957,-0.05551881716,-0.4399473948,-0.3240814294,677791.8945,-4737963.473,237.8,-61.34666679,-210.8536775,0.7923860452,-16.32529154,8.310794152,-2.891490211,1.634451038,288.3401468,16.34451038,-0.277189603,-40.9334767,-0.02494912648
68988900,-81.85841082,41.3977816,238.6,16.74002221,1747595388904,-6.806992531,-2.476209402,10.36977863,0.07969661802,0.00520313764,-0.4658693373,-0.4196241126,-0.2970578602,677792.0544,-4737965.127,237.8,-61.18679943,-212.5067778,1.598673601,-16.53100245,7.950472842,-2.829089126,1.660812449,290.0009593,16.60812449,-0.1318977144,-45.19637147,-0.04262894775
68989000,-81.85840766,41.3977666,238.6,16.99724443,1747595388991,-4.351974964,-2.336521029,9.822114468,0.03953228472,-0.06982281315,0.002920940518,-0.4062491513,-0.3168547774,677792.2838,-4737966.795,237.8,-60.95742452,-214.1754453,2.293749084,-16.68667556,7.527978744,-2.77387932,1.684358709,291.685318,16.84358709,-0.1536573405,-50.22781379,-0.05031442319
68989100,-81.8584045,41.3977516,238.6,17.25446665,1747595389078,-1.896957397,-2.196832657,9.274450302,-0.0006320485845,-0.1448487639,0.4717112184,-0.3928741899,-0.3366516946,677792.5763,-4737968.477,237.8,-60.66493676,-215.856715,2.924877619,-16.81269667,6.659922858,-2.585997552,1.706521838,293.3918398,17.06521838,-0.1892482692,-59.72726802,-0.0949945423
68989200,-81.85840023,41.39773648,238.6,17.48596665,1747595389169,-5.904467583,0.05755615234,10.18248081,-0.1100911945,-0.3703583181,-1.099664688,-0.3715838406,-0.341839528,677792.9246,-4737970.173,237.8,-60.31656493,-217.5531813,3.483718308,-16.96466326,5.670825225,-2.48126068,1.731866313,295.1237061,17.31866313,-0.167303519,-74.5281499,-0.1480088188
68989300,-81.8583953,41.39772092,238.7,17.79977776,1747595389319,-2.100545168,2.880372524,9.124046326,-0.07728617638,0.01072901022,-0.7263358235,-0.3349711417,-0.3360045504,677793.3143,-4737971.892,237.9,-59.92690562,-219.272628,3.896593142,-17.19446646,4.427183181,-2.501846975,1.763045986,296.8867521,17.63045986,-0.1693178996,-103.8703466,-0.2934219672
68989400,-81.85838993,41.39770532,238.7,18.03127776,1747595389405,-0.4111118317,4.515484333,10.27071953,0.09272924066,-0.3520500064,1.035377502,-0.2921131571,-0.3347377657,677793.7453,-4737973.635,237.9,-59.49595882,-221.0150549,4.309467977,-17.42426962,3.181946027,-2.422361339,1.794928093,298.6816802,17.94928093,-0.08199683181,-161.8876965,-0.5801734984
68989500,-81.8583843,41.39768928,238.65,18.41968332,1747595389499,0.304677248,6.28978467,9.296069145,-0.02421826869,-0.2145391889,-0.008592069149,-0.2543809112,-0.3340816387,677794.2043,-4737975.414,237.85,-59.03693097,-222.7945469,4.59027847,-17.7949199,1.859143998,-2.571275744,1.83774272,300.5194229,18.3774272,-0.04225611342,-368.1426782,-2.062549817
68989600,-81.85837867,41.39767325,238.6,18.80808887,1747595389593,1.020466328,8.064085007,8.321418762,-0.141165778,-0.07702837139,-1.052561641,-0.2166486653,-0.3334255117,677794.6764,-4737977.225,237.8,-58.56483571,-224.6051735,4.720952661,-18.10626612,0.6765022662,-2.846955224,1.871160781,302.3905837,18.71160781,-0.09648106219,6950.894284,73.19036963
68989700,-81.85837272,41.39765647,238.6,19.46657776,1747595389678,1.332252264,8.233320236,11.27890873,-0.2678510547,-0.3228697181,0.4487967789,-0.1715155617,-0.3207825076,677795.1468,-4737979.075,237.8,-58.09440862,-226.4550891,4.704270847,-18.49915545,-0.4795998091,-3.330357585,1.908792593,304.2993763,19.08792593,-0.378651829,358.8214291,-65.92072855
68989800,-81.858367,41.3976395,238.6,19.47172221,1747595389777,1.486503243,5.977558613,9.781037331,0.4209167063,0.6044602394,0.3002101183,-0.1224445586,-0.2963821071,677795.596,-4737980.966,237.8,-57.64525085,-228.3465174,4.491577754,-18.91428373,-1.516400665,-3.655897332,1.944027777,306.2434041,19.44027777,-0.03144443809,206.5399843,-1.522814447
68989900,-81.85836173,41.39762213,238.6,20.17136665,1747595389894,1.743066549,9.436191559,10.97523403,-0.0693186447,-0.2614166141,-0.9903351068,-0.07072197311,-0.2925277209,677796.0238,-4737982.899,237.8,-57.21736238,-230.2794586,4.278884656,-19.32941206,-2.472973581,-4.094201287,1.979734892,308.223139,19.79734892,-0.3740177256,150.8360758,-0.5570390852
68990000,-81.85835738,41.39760423,238.65,20.44659443,1747595389976,3.60413301,9.571033955,9.850460529,-0.2358525805,-0.261052072,-1.032288909,-0.04765283244,-0.2889236784,677796.407,-4737984.869,237.85,-56.83423678,-232.2487236,3.831256046,-19.69264933,-3.269526904,-4.30678297,2.006187829,310.2293268,20.06187829,-0.3847161377,126.8910391,-0.2394503672
68990100,-81.85835302,41.39758633,238.7,20.7218222,1747595390057,5.465199471,9.70587635,8.725687027,-0.4023865163,-0.26068753,-1.074242711,-0.02458369177,-0.2853196359,677796.7392,-4737986.877,237.9,-56.5019907,-234.2572774,3.322460795,-20.08553863,-3.916985508,-4.451468653,2.035847754,312.2651746,20.35847754,-0.3633446675,114.8916304,-0.1199940874
68990200,-81.85834975,41.39756792,238.7,20.63436665,1747595390164,-7.073832035,6.473039627,9.338920593,0.0594760552,-0.08847698569,-2.244865656,0.005430187745,-0.2638936224,677797.0136,-4737988.924,237.9,-56.2275749,-236.3045643,2.744157995,-20.47286817,-4.3151531,-4.396422433,2.065596123,314.3307707,20.65596123,0.02159457685,111.8333616,-0.03058268767
68990300,-81.85834708,41.39754918,238.7,21.2774222,1747595390284,-2.782217979,4.355937004,9.516869545,0.4813093543,0.296200037,0.6299170852,0.0428145591,-0.2601420387,677797.2454,-4737990.999,237.9,-55.99583673,-238.3787232,2.317381649,-20.74158962,-4.460348661,-4.096848781,2.08706444,316.4178351,20.8706444,-0.406777805,113.6405431,0.01807181531
68990400,-81.85834528,41.39753008,238.7,21.63238887,1747595390376,-1.233898401,3.91843605,9.72072506,0.1259765625,0.01580402255,0.1509682983,0.05683004414,-0.2596743074,677797.4311,-4737993.129,237.9,-55.81011256,-240.5088504,1.857241682,-21.30127153,-4.427510381,-3.603219925,2.138208399,318.5560435,21.38208399,-0.2503048835,123.6565207,0.1001597759
68990500,-81.85834348,41.39751097,238.7,21.98735554,1747595390467,0.3144211769,3.480935097,9.924580574,-0.2293562293,-0.2645919919,-0.3279804885,0.07084552918,-0.2592065762,677797.574,-4737995.296,237.9,-55.66720505,-242.6764132,1.429075185,-21.67562832,-4.061931125,-3.060609242,2.172268674,320.7283122,21.72268674,-0.2646688011,141.884061,0.1822754029
68990600,-81.85834188,41.39749055,238.6,21.91018887,1747595390585,4.628993034,-1.740987659,10.43916512,-0.2965717614,-0.06126986444,-0.3877656162,0.05616941762,-0.2477096281,677797.6799,-4737997.503,237.8,-55.56127554,-244.8828943,1.05929503,-22.06481111,-3.463270953,-2.424808908,2.209022398,322.9373346,22.09022398,0.1800351077,174.8202368,0.3293617576
68990700,-81.85834118,41.39747045,238.6,22.81046665,1747595390694,1.382216454,-2.109415293,9.11649704,-0.01497124694,-0.1506435573,-0.4876755476,0.03503052528,-0.2312924589,677797.7636,-4737999.736,237.8,-55.47758846,-247.1166182,0.8368708775,-22.33723907,-2.716125026,-1.671185646,2.235291037,325.1726256,22.35291037,-0.4575562761,230.7130201,0.5589278327
68990800,-81.85834073,41.39744997,238.6,22.79503331,1747595390781,2.514288425,-4.136189938,8.233076096,-0.03837848455,0.2701388597,1.298096538,0.01525565495,-0.2029153854,677797.827,-4738001.995,237.8,-55.41419757,-249.3749904,0.6339088397,-22.5837215,-1.770840554,-0.8391430359,2.259261643,327.4318873,22.59261643,-0.2024168788,365.1770058,1.344639858
68990900,-81.85834027,41.39742963,238.6,22.45035554,1747595390892,-0.6021596193,-4.060928345,8.271203995,-0.1481540948,0.7635533214,-0.8913143277,-0.012614579,-0.1714881949,677797.8782,-4738004.236,237.8,-55.36304002,-251.6164979,0.5115755519,-22.41507563,-0.8146493656,-0.04529226367,2.242091267,329.6739785,22.42091267,-0.02944286611,790.5884602,4.254114544
68991000,-81.85833968,41.39740942,238.7,22.54295554,1747595391011,2.056740046,-6.301475525,10.92213726,-0.118411921,-0.02354520187,-0.1935821325,-0.03965092759,-0.1502249909,677797.9321,-4738006.468,237.9,-55.30910216,-253.8481833,0.5393785739,-22.31685331,0.2166299665,0.8493210667,2.232337051,331.9063156,22.32337051,-0.2195850256,-2694.701226,-34.85289686
68991100,-81.85833882,41.39738976,238.7,22.16483887,1747595391084,2.06856668,-5.633004427,10.77224827,0.09186908975,0.1318599749,-0.223676078,-0.054986302,-0.1309984142,677798.0016,-4738008.667,237.9,-55.23959461,-256.0468807,0.6950754812,-21.98697455,1.111411834,1.771312117,2.199795854,334.1061114,21.99795854,-0.1668803307,-531.067141,21.63634085
